GEO_ID,NAME,PCT_WHITE,PCT_BLACK,PCT_HISPANIC,TOTAL,B03002_001M,B03002_002E,B03002_002M,WHITE,B03002_003M,BLACK,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,HISPANIC,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M
290099602002,"Block Group 2, Census Tract 9602, Barry County, Missouri",0.968609865,0,0,669,167,669,167,648,170,0,11,7,12,0,11,0,11,0,11,14,18,0,11,14,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099602003,"Block Group 3, Census Tract 9602, Barry County, Missouri",0.913333333,0,0,1200,349,1200,349,1096,331,0,11,6,10,0,11,0,11,0,11,98,89,0,11,98,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099602004,"Block Group 4, Census Tract 9602, Barry County, Missouri",1,0,0,864,314,864,314,864,314,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099602005,"Block Group 5, Census Tract 9602, Barry County, Missouri",0.537210757,0,0.388993121,1599,311,977,227,859,217,0,11,54,72,12,23,0,11,0,11,52,52,0,11,52,52,622,214,467,196,0,11,8,13,0,11,0,11,147,124,0,11,0,11,0,11
290099603001,"Block Group 1, Census Tract 9603, Barry County, Missouri",0.593181818,0,0.125,880,394,770,369,522,281,0,11,0,11,40,69,0,11,0,11,208,213,0,11,208,213,110,118,49,65,0,11,0,11,0,11,0,11,61,100,0,11,0,11,0,11
290099603002,"Block Group 2, Census Tract 9603, Barry County, Missouri",0.330434783,0,0.57294686,1035,349,442,243,342,208,0,11,43,81,0,11,0,11,0,11,57,56,0,11,57,56,593,321,445,389,0,11,0,11,0,11,0,11,148,219,0,11,0,11,0,11
290099603003,"Block Group 3, Census Tract 9603, Barry County, Missouri",0.820069204,0,0.179930796,867,269,711,225,711,225,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,156,163,85,129,0,11,0,11,0,11,0,11,0,11,71,104,0,11,71,104
290099603004,"Block Group 4, Census Tract 9603, Barry County, Missouri",0.844505874,0,0.146510021,1447,424,1235,383,1222,381,0,11,13,22,0,11,0,11,0,11,0,11,0,11,0,11,212,179,156,176,0,11,13,25,43,72,0,11,0,11,0,11,0,11,0,11
290099603005,"Block Group 5, Census Tract 9603, Barry County, Missouri",0.718983558,0,0.150971599,1338,429,1136,408,962,431,0,11,0,11,174,156,0,11,0,11,0,11,0,11,0,11,202,126,118,118,0,11,28,41,0,11,0,11,56,92,0,11,0,11,0,11
290099603006,"Block Group 6, Census Tract 9603, Barry County, Missouri",0.546277666,0,0.426559356,994,427,570,233,543,232,0,11,0,11,0,11,0,11,0,11,27,36,0,11,27,36,424,377,424,377,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099604011,"Block Group 1, Census Tract 9604.01, Barry County, Missouri",0.864709269,0.00115141,0.025906736,1737,359,1692,363,1502,301,2,4,11,14,0,11,0,11,0,11,177,128,0,11,177,128,45,42,34,38,0,11,0,11,0,11,0,11,10,16,1,4,0,11,1,4
290099604012,"Block Group 2, Census Tract 9604.01, Barry County, Missouri",0.905383361,0.01141925,0.040783034,1226,353,1176,367,1110,358,14,24,17,25,0,11,0,11,0,11,35,55,0,11,35,55,50,80,50,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099604013,"Block Group 3, Census Tract 9604.01, Barry County, Missouri",0.95572264,0.001670844,0.020050125,1197,236,1173,235,1144,231,2,7,7,10,0,11,0,11,0,11,20,18,0,11,20,18,24,31,24,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099604021,"Block Group 1, Census Tract 9604.02, Barry County, Missouri",0.633260712,0.001452433,0.266521423,1377,327,1010,295,872,258,2,3,5,8,67,92,0,11,0,11,64,65,0,11,64,65,367,149,310,145,0,11,0,11,0,11,0,11,57,66,0,11,0,11,0,11
290099604022,"Block Group 2, Census Tract 9604.02, Barry County, Missouri",0.941765241,0.004549591,0.008189263,1099,238,1090,237,1035,229,5,8,0,11,44,70,0,11,0,11,6,10,0,11,6,10,9,14,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11
290099604023,"Block Group 3, Census Tract 9604.02, Barry County, Missouri",0.952,0,0.0288,1250,221,1214,210,1190,207,0,11,8,9,0,11,0,11,0,11,16,19,0,11,16,19,36,42,36,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099605001,"Block Group 1, Census Tract 9605, Barry County, Missouri",0.964388283,0,0.010913268,1741,497,1722,492,1679,478,0,11,25,41,0,11,0,11,0,11,18,28,0,11,18,28,19,30,19,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099605002,"Block Group 2, Census Tract 9605, Barry County, Missouri",0.835078534,0,0.164921466,764,356,638,333,638,333,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,126,146,0,11,0,11,0,11,0,11,0,11,126,146,0,11,0,11,0,11
290099605003,"Block Group 3, Census Tract 9605, Barry County, Missouri",0.814020029,0.020028612,0.165951359,1398,365,1166,333,1138,330,28,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,232,296,33,40,0,11,0,11,0,11,0,11,199,288,0,11,0,11,0,11
290099605004,"Block Group 4, Census Tract 9605, Barry County, Missouri",0.822335025,0.02284264,0.057529611,1182,285,1114,263,972,245,27,35,4,8,0,11,0,11,0,11,111,86,0,11,111,86,68,78,21,32,0,11,0,11,0,11,0,11,0,11,47,74,0,11,47,74
290099605005,"Block Group 5, Census Tract 9605, Barry County, Missouri",1,0,0,1433,677,1433,677,1433,677,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099606001,"Block Group 1, Census Tract 9606, Barry County, Missouri",0.974129353,0,0.014925373,1005,243,990,239,979,238,0,11,0,11,0,11,0,11,0,11,11,21,0,11,11,21,15,24,15,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290099606002,"Block Group 2, Census Tract 9606, Barry County, Missouri",0.963285625,0,0.006845053,1607,290,1596,291,1548,282,0,11,11,17,0,11,0,11,0,11,37,41,0,11,37,41,11,14,11,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290119601001,"Block Group 1, Census Tract 9601, Barton County, Missouri",0.98938992,0,0,1131,173,1131,173,1119,175,0,11,3,6,0,11,0,11,0,11,9,14,0,11,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290119601002,"Block Group 2, Census Tract 9601, Barton County, Missouri",0.885321101,0,0.024464832,654,140,638,135,579,124,0,11,0,11,4,5,4,6,0,11,51,37,0,11,51,37,16,28,0,11,0,11,0,11,0,11,0,11,16,28,0,11,0,11,0,11
290119601003,"Block Group 3, Census Tract 9601, Barton County, Missouri",0.83933162,0.011568123,0.017994859,778,168,764,165,653,128,9,11,79,72,0,11,5,10,2,3,16,15,0,11,16,15,14,18,14,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290119602001,"Block Group 1, Census Tract 9602, Barton County, Missouri",0.914285714,0,0,875,177,875,177,800,175,0,11,34,45,0,11,0,11,0,11,41,38,0,11,41,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290119602002,"Block Group 2, Census Tract 9602, Barton County, Missouri",0.90720524,0,0,916,170,916,170,831,155,0,11,59,45,0,11,0,11,0,11,26,41,0,11,26,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290119602003,"Block Group 3, Census Tract 9602, Barton County, Missouri",0.888888889,0,0.011851852,675,127,667,127,600,124,0,11,27,30,0,11,0,11,5,7,35,26,0,11,35,26,8,13,0,11,0,11,8,13,0,11,0,11,0,11,0,11,0,11,0,11
290119602004,"Block Group 4, Census Tract 9602, Barton County, Missouri",0.856687898,0,0.039012739,1256,223,1207,223,1076,212,0,11,78,51,0,11,0,11,0,11,53,33,0,11,53,33,49,51,19,19,0,11,0,11,0,11,0,11,0,11,30,50,0,11,30,50
290119603001,"Block Group 1, Census Tract 9603, Barton County, Missouri",0.989533777,0.002854424,0,1051,339,1051,339,1040,337,3,6,0,11,0,11,0,11,0,11,8,13,0,11,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290119603002,"Block Group 2, Census Tract 9603, Barton County, Missouri",0.91576087,0.020380435,0,736,282,736,282,674,252,15,15,0,11,0,11,0,11,0,11,47,63,0,11,47,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290119603003,"Block Group 3, Census Tract 9603, Barton County, Missouri",0.982873454,0.00190295,0.009990485,2102,561,2081,560,2066,559,4,4,0,11,0,11,0,11,0,11,11,18,11,18,0,11,21,25,21,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290119603004,"Block Group 4, Census Tract 9603, Barton County, Missouri",0.992761117,0.004136505,0.003102378,967,257,964,256,960,256,4,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,6,0,11,0,11,3,6,0,11,0,11,0,11,0,11,0,11,0,11
290119603005,"Block Group 5, Census Tract 9603, Barton County, Missouri",0.772865854,0,0.115853659,656,250,580,225,507,231,0,11,0,11,0,11,0,11,0,11,73,80,0,11,73,80,76,93,0,11,0,11,0,11,0,11,0,11,0,11,76,93,76,93,0,11
290130701001,"Block Group 1, Census Tract 701, Bates County, Missouri",0.963054187,0,0.033866995,1624,351,1569,344,1564,342,0,11,0,11,0,11,0,11,0,11,5,8,0,11,5,8,55,75,50,76,0,11,0,11,0,11,0,11,2,3,3,5,0,11,3,5
290130701002,"Block Group 2, Census Tract 701, Bates County, Missouri",0.943001443,0.017316017,0.001443001,1386,286,1384,286,1307,266,24,32,0,11,19,26,19,27,0,11,15,14,0,11,15,14,2,3,2,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290130701003,"Block Group 3, Census Tract 701, Bates County, Missouri",0.943068002,0.027938851,0.008961518,1897,264,1880,263,1789,240,53,64,0,11,4,8,0,11,0,11,34,31,0,11,34,31,17,13,15,13,0,11,0,11,0,11,0,11,0,11,2,3,0,11,2,3
290130702001,"Block Group 1, Census Tract 702, Bates County, Missouri",0.992331288,0,0.007668712,652,150,647,152,647,152,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,7,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290130702002,"Block Group 2, Census Tract 702, Bates County, Missouri",0.962988827,0,0.004888268,1432,229,1425,225,1379,222,0,11,25,27,12,18,0,11,0,11,9,12,0,11,9,12,7,10,2,5,0,11,0,11,0,11,0,11,1,5,4,8,0,11,4,8
290130702003,"Block Group 3, Census Tract 702, Bates County, Missouri",0.978410206,0,0.010794897,1019,159,1008,160,997,160,0,11,7,11,0,11,0,11,0,11,4,6,0,11,4,6,11,12,7,10,0,11,0,11,0,11,0,11,0,11,4,6,4,6,0,11
290130702004,"Block Group 4, Census Tract 702, Bates County, Missouri",0.883602379,0,0.114698386,1177,172,1042,174,1040,175,0,11,0,11,0,11,0,11,0,11,2,4,2,4,0,11,135,92,22,34,0,11,0,11,0,11,0,11,98,81,15,15,15,15,0,11
290130703001,"Block Group 1, Census Tract 703, Bates County, Missouri",0.963446475,0.032637076,0.003916449,766,236,763,237,738,234,25,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,6,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290130703002,"Block Group 2, Census Tract 703, Bates County, Missouri",0.988764045,0.008279125,0,1691,331,1691,331,1672,328,14,17,0,11,0,11,0,11,0,11,5,6,0,11,5,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290130703003,"Block Group 3, Census Tract 703, Bates County, Missouri",0.871878393,0.008686211,0.103148751,921,276,826,251,803,246,8,15,0,11,0,11,0,11,0,11,15,23,0,11,15,23,95,95,77,92,0,11,0,11,0,11,0,11,18,24,0,11,0,11,0,11
290130703004,"Block Group 4, Census Tract 703, Bates County, Missouri",0.821572581,0.094758065,0.009072581,992,268,983,267,815,249,94,63,34,37,0,11,0,11,0,11,40,49,0,11,40,49,9,14,5,10,0,11,0,11,0,11,0,11,0,11,4,9,0,11,4,9
290130704001,"Block Group 1, Census Tract 704, Bates County, Missouri",1,0,0,656,129,656,129,656,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290130704002,"Block Group 2, Census Tract 704, Bates County, Missouri",0.929632021,0.009683667,0.007101356,1549,174,1538,172,1440,153,15,22,13,12,12,12,12,20,0,11,46,38,0,11,46,38,11,20,11,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290130704003,"Block Group 3, Census Tract 704, Bates County, Missouri",0.925093633,0.024344569,0.018726592,534,130,524,128,494,123,13,19,17,19,0,11,0,11,0,11,0,11,0,11,0,11,10,16,2,4,0,11,6,9,0,11,0,11,0,11,2,12,0,11,2,12
290154601001,"Block Group 1, Census Tract 4601, Benton County, Missouri",0.966465459,0,0.021462106,1491,334,1459,315,1441,308,0,11,0,11,5,8,0,11,0,11,13,20,0,11,13,20,32,42,32,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154601002,"Block Group 2, Census Tract 4601, Benton County, Missouri",0.899480069,0,0.100519931,577,220,519,207,519,207,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,58,76,58,76,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154601003,"Block Group 3, Census Tract 4601, Benton County, Missouri",0.986181818,0,0.013818182,1375,266,1356,262,1356,262,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,20,12,21,0,11,0,11,0,11,0,11,0,11,7,13,0,11,7,13
290154602001,"Block Group 1, Census Tract 4602, Benton County, Missouri",0.981746032,0.004761905,0.001587302,1260,287,1258,287,1237,284,6,6,15,20,0,11,0,11,0,11,0,11,0,11,0,11,2,4,2,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154602002,"Block Group 2, Census Tract 4602, Benton County, Missouri",0.954545455,0,0.030612245,1078,178,1045,177,1029,180,0,11,0,11,11,20,0,11,0,11,5,10,0,11,5,10,33,40,33,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154603001,"Block Group 1, Census Tract 4603, Benton County, Missouri",0.978021978,0,0.013186813,1820,267,1796,266,1780,265,0,11,12,20,0,11,0,11,0,11,4,8,0,11,4,8,24,29,12,16,0,11,0,11,0,11,0,11,0,11,12,22,12,22,0,11
290154603002,"Block Group 2, Census Tract 4603, Benton County, Missouri",0.876028202,0.014688602,0.032902468,1702,317,1646,300,1491,294,25,25,10,15,0,11,0,11,0,11,120,80,0,11,120,80,56,57,56,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154603003,"Block Group 3, Census Tract 4603, Benton County, Missouri",0.923008057,0.004476276,0.03133393,1117,216,1082,210,1031,199,5,9,16,26,0,11,0,11,0,11,30,38,6,10,24,37,35,55,30,51,0,11,5,15,0,11,0,11,0,11,0,11,0,11,0,11
290154604001,"Block Group 1, Census Tract 4604, Benton County, Missouri",0.996333639,0,0.003666361,1091,269,1087,267,1087,267,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,10,4,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154604002,"Block Group 2, Census Tract 4604, Benton County, Missouri",0.960943857,0,0.006509357,1229,272,1221,267,1181,264,0,11,19,33,0,11,0,11,0,11,21,33,0,11,21,33,8,14,0,11,0,11,0,11,0,11,0,11,8,14,0,11,0,11,0,11
290154607001,"Block Group 1, Census Tract 4607, Benton County, Missouri",0.925811437,0,0,1294,316,1294,316,1198,325,0,11,45,63,0,11,0,11,0,11,51,48,0,11,51,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154607002,"Block Group 2, Census Tract 4607, Benton County, Missouri",0.957078796,0.00768738,0,1561,275,1561,275,1494,269,12,26,41,46,0,11,0,11,0,11,14,20,0,11,14,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154608001,"Block Group 1, Census Tract 4608, Benton County, Missouri",0.883939039,0,0.116060961,853,324,754,316,754,316,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,99,113,0,11,0,11,99,113,0,11,0,11,0,11,0,11,0,11,0,11
290154608002,"Block Group 2, Census Tract 4608, Benton County, Missouri",0.970699433,0,0.019848771,1058,264,1037,265,1027,262,0,11,10,14,0,11,0,11,0,11,0,11,0,11,0,11,21,28,0,11,0,11,0,11,0,11,0,11,21,28,0,11,0,11,0,11
290154608003,"Block Group 3, Census Tract 4608, Benton County, Missouri",0.93409379,0,0,789,219,789,219,737,214,0,11,0,11,0,11,0,11,0,11,52,68,0,11,52,68,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290154608004,"Block Group 4, Census Tract 4608, Benton County, Missouri",0.927339901,0,0,812,285,812,285,753,267,0,11,22,35,0,11,0,11,0,11,37,55,0,11,37,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179501001,"Block Group 1, Census Tract 9501, Bollinger County, Missouri",0.976325758,0,0,1056,338,1056,338,1031,337,0,11,0,11,0,11,0,11,0,11,25,39,25,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179501002,"Block Group 2, Census Tract 9501, Bollinger County, Missouri",0.957494407,0,0,1341,596,1341,596,1284,587,0,11,16,26,0,11,0,11,0,11,41,60,0,11,41,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179501003,"Block Group 3, Census Tract 9501, Bollinger County, Missouri",0.979713604,0,0.020286396,838,289,821,285,821,285,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,39,17,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179501004,"Block Group 4, Census Tract 9501, Bollinger County, Missouri",0.991792929,0.008207071,0,1584,402,1584,402,1571,397,13,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179502001,"Block Group 1, Census Tract 9502, Bollinger County, Missouri",0.961179008,0,0.029475198,1391,344,1350,330,1337,325,0,11,0,11,0,11,0,11,0,11,13,24,0,11,13,24,41,63,41,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179502002,"Block Group 2, Census Tract 9502, Bollinger County, Missouri",0.832985386,0.029227557,0,958,237,958,237,798,195,28,43,70,102,23,32,0,11,0,11,39,51,0,11,39,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179502003,"Block Group 3, Census Tract 9502, Bollinger County, Missouri",0.860173578,0.008678881,0.076181292,1037,239,958,220,892,218,9,20,19,29,21,32,0,11,0,11,17,24,0,11,17,24,79,94,79,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179502004,"Block Group 4, Census Tract 9502, Bollinger County, Missouri",1,0,0,1048,220,1048,220,1048,220,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179503001,"Block Group 1, Census Tract 9503, Bollinger County, Missouri",1,0,0,1402,319,1402,319,1402,319,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179503002,"Block Group 2, Census Tract 9503, Bollinger County, Missouri",0.97705314,0,0,828,181,828,181,809,185,0,11,0,11,0,11,0,11,0,11,19,30,0,11,19,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290179503003,"Block Group 3, Census Tract 9503, Bollinger County, Missouri",1,0,0,742,209,742,209,742,209,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190002001,"Block Group 1, Census Tract 2, Boone County, Missouri",0.785615491,0.019363762,0.146611342,723,166,617,130,568,135,14,16,0,11,10,11,0,11,6,9,19,19,0,11,19,19,106,85,106,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190002002,"Block Group 2, Census Tract 2, Boone County, Missouri",0.879935536,0.034649476,0.046736503,1241,248,1183,248,1092,242,43,36,6,9,36,30,0,11,0,11,6,9,0,11,6,9,58,36,30,25,0,11,0,11,0,11,0,11,17,15,11,12,8,11,3,4
290190003001,"Block Group 1, Census Tract 3, Boone County, Missouri",0.82400722,0.075812274,0.00631769,1108,304,1101,304,913,239,84,122,4,6,18,23,0,11,0,11,82,98,82,98,0,11,7,8,4,7,0,11,0,11,0,11,0,11,3,5,0,11,0,11,0,11
290190003002,"Block Group 2, Census Tract 3, Boone County, Missouri",0.945509586,0.011099899,0.004036327,991,279,987,276,937,277,11,15,0,11,5,9,3,7,0,11,31,27,0,11,31,27,4,9,4,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190003003,"Block Group 3, Census Tract 3, Boone County, Missouri",0.75971093,0.032520325,0.019873532,1107,386,1085,382,841,377,36,44,12,16,103,82,0,11,0,11,93,56,0,11,93,56,22,26,22,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190005001,"Block Group 1, Census Tract 5, Boone County, Missouri",0.746255884,0.039366709,0.028241335,2337,371,2271,359,1744,360,92,77,51,48,251,100,0,11,0,11,133,95,9,15,124,90,66,71,66,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190005002,"Block Group 2, Census Tract 5, Boone County, Missouri",0.823732719,0.052419355,0.043778802,1736,446,1660,448,1430,436,91,86,6,12,27,35,2,4,16,27,88,58,0,11,88,58,76,53,64,47,0,11,0,11,0,11,0,11,12,24,0,11,0,11,0,11
290190006001,"Block Group 1, Census Tract 6, Boone County, Missouri",0.880638446,0.00277585,0.029840389,1441,321,1398,325,1269,282,4,8,0,11,57,80,0,11,0,11,68,108,0,11,68,108,43,33,43,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190006002,"Block Group 2, Census Tract 6, Boone County, Missouri",0.975265018,0,0,1132,265,1132,265,1104,262,0,11,0,11,18,29,0,11,0,11,10,15,0,11,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190006003,"Block Group 3, Census Tract 6, Boone County, Missouri",0.772968198,0,0.227031802,1132,271,875,215,875,215,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,257,220,198,186,0,11,0,11,0,11,0,11,0,11,59,95,0,11,59,95
290190006004,"Block Group 4, Census Tract 6, Boone County, Missouri",0.789049919,0.025764895,0,1242,242,1242,242,980,176,32,36,21,35,23,28,0,11,0,11,186,126,0,11,186,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190007001,"Block Group 1, Census Tract 7, Boone County, Missouri",0.579418345,0.308724832,0,447,161,447,161,259,93,138,115,0,11,12,18,0,11,0,11,38,63,0,11,38,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190007002,"Block Group 2, Census Tract 7, Boone County, Missouri",0.674705882,0.115882353,0.097647059,1700,350,1534,333,1147,267,197,133,0,11,57,70,0,11,0,11,133,123,0,11,133,123,166,139,166,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190007003,"Block Group 3, Census Tract 7, Boone County, Missouri",0.808378588,0.072148953,0.04189294,1289,292,1235,284,1042,248,93,62,6,10,36,39,0,11,0,11,58,64,0,11,58,64,54,46,39,42,0,11,0,11,0,11,0,11,15,26,0,11,0,11,0,11
290190009001,"Block Group 1, Census Tract 9, Boone County, Missouri",0.612224449,0.196392786,0.039078156,998,191,959,196,611,153,196,128,0,11,0,11,0,11,0,11,152,124,0,11,152,124,39,39,31,38,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11
290190009002,"Block Group 2, Census Tract 9, Boone County, Missouri",0.412478336,0.499133449,0.022530329,577,106,564,104,238,89,288,91,0,11,8,12,0,11,0,11,30,28,0,11,30,28,13,22,13,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190010011,"Block Group 1, Census Tract 10.01, Boone County, Missouri",0.699426112,0.048063128,0.020803443,1394,344,1365,340,975,331,67,82,0,11,243,160,0,11,0,11,80,108,0,11,80,108,29,36,15,27,0,11,0,11,0,11,0,11,0,11,14,23,0,11,14,23
290190010012,"Block Group 2, Census Tract 10.01, Boone County, Missouri",0.749084249,0.201465201,0.016483516,1092,308,1074,310,818,283,220,137,0,11,10,15,0,11,0,11,26,48,0,11,26,48,18,30,18,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190010013,"Block Group 3, Census Tract 10.01, Boone County, Missouri",0.800164136,0.065244153,0.021748051,2437,490,2384,487,1950,442,159,141,0,11,120,105,0,11,0,11,155,124,0,11,155,124,53,51,44,55,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11
290190010021,"Block Group 1, Census Tract 10.02, Boone County, Missouri",0.785317019,0.098164627,0.071468298,3596,644,3339,589,2824,488,353,231,0,11,0,11,0,11,71,107,91,93,15,24,76,90,257,346,22,35,0,11,0,11,0,11,0,11,235,342,0,11,0,11,0,11
290190010022,"Block Group 2, Census Tract 10.02, Boone County, Missouri",0.638068774,0.078499479,0.158388329,2879,736,2423,634,1837,570,226,224,0,11,143,189,0,11,0,11,217,178,0,11,217,178,456,482,0,11,0,11,0,11,0,11,0,11,456,482,0,11,0,11,0,11
290190010023,"Block Group 3, Census Tract 10.02, Boone County, Missouri",0.980119284,0,0.019880716,503,142,493,140,493,140,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,17,0,11,0,11,0,11,10,17,0,11,0,11,0,11,0,11,0,11
290190011011,"Block Group 1, Census Tract 11.01, Boone County, Missouri",0.696090047,0.178317536,0.019845972,3376,650,3309,643,2350,529,602,424,31,47,217,201,81,93,0,11,28,35,0,11,28,35,67,67,0,11,0,11,28,44,0,11,28,46,0,11,11,24,11,24,0,11
290190011012,"Block Group 2, Census Tract 11.01, Boone County, Missouri",0.794993742,0.018272841,0.053817272,3995,827,3780,785,3176,662,73,89,15,24,492,286,0,11,0,11,24,41,0,11,24,41,215,134,155,106,0,11,0,11,0,11,0,11,60,75,0,11,0,11,0,11
290190011013,"Block Group 3, Census Tract 11.01, Boone County, Missouri",0.517223782,0.159734626,0.058178107,3919,807,3691,792,2027,694,626,364,0,11,931,400,0,11,4,13,103,124,27,43,76,114,228,259,182,250,0,11,0,11,0,11,0,11,0,11,46,73,46,73,0,11
290190011031,"Block Group 1, Census Tract 11.03, Boone County, Missouri",0.900895141,0.028772379,0,1564,311,1564,311,1409,246,45,51,0,11,15,23,0,11,0,11,95,149,0,11,95,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290190011032,"Block Group 2, Census Tract 11.03, Boone County, Missouri",0.837366548,0.006049822,0,2810,499,2810,499,2353,420,17,22,35,53,356,357,6,12,0,11,43,52,0,11,43,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
