GEO_ID,GEOID,NAME,MEDIAN GROSS RENT,B25064_001M
1500000US290210029002,290210029002,"Block Group 2, Census Tract 29, Buchanan County, Missouri",782,41
1500000US290210029003,290210029003,"Block Group 3, Census Tract 29, Buchanan County, Missouri",689,32
1500000US290210030001,290210030001,"Block Group 1, Census Tract 30, Buchanan County, Missouri",681,146
1500000US290210030002,290210030002,"Block Group 2, Census Tract 30, Buchanan County, Missouri",1088,35
1500000US290210030003,290210030003,"Block Group 3, Census Tract 30, Buchanan County, Missouri",568,267
1500000US290210030004,290210030004,"Block Group 4, Census Tract 30, Buchanan County, Missouri",833,180
1500000US290239501001,290239501001,"Block Group 1, Census Tract 9501, Butler County, Missouri",-,**
1500000US290239501002,290239501002,"Block Group 2, Census Tract 9501, Butler County, Missouri",449,173
1500000US290239501003,290239501003,"Block Group 3, Census Tract 9501, Butler County, Missouri",1270,743
1500000US290239501004,290239501004,"Block Group 4, Census Tract 9501, Butler County, Missouri",642,472
1500000US290239502011,290239502011,"Block Group 1, Census Tract 9502.01, Butler County, Missouri",-,**
1500000US290239502012,290239502012,"Block Group 2, Census Tract 9502.01, Butler County, Missouri",733,96
1500000US290239502013,290239502013,"Block Group 3, Census Tract 9502.01, Butler County, Missouri",-,**
1500000US290239502021,290239502021,"Block Group 1, Census Tract 9502.02, Butler County, Missouri",-,**
1500000US290239502022,290239502022,"Block Group 2, Census Tract 9502.02, Butler County, Missouri",-,**
1500000US290239502023,290239502023,"Block Group 3, Census Tract 9502.02, Butler County, Missouri",581,173
1500000US290239503001,290239503001,"Block Group 1, Census Tract 9503, Butler County, Missouri",814,176
1500000US290239503002,290239503002,"Block Group 2, Census Tract 9503, Butler County, Missouri",-,**
1500000US290239503003,290239503003,"Block Group 3, Census Tract 9503, Butler County, Missouri",781,24
1500000US290239503004,290239503004,"Block Group 4, Census Tract 9503, Butler County, Missouri",1001,354
1500000US290239503005,290239503005,"Block Group 5, Census Tract 9503, Butler County, Missouri",769,255
1500000US290239503006,290239503006,"Block Group 6, Census Tract 9503, Butler County, Missouri",582,97
1500000US290239504001,290239504001,"Block Group 1, Census Tract 9504, Butler County, Missouri",686,71
1500000US290239504002,290239504002,"Block Group 2, Census Tract 9504, Butler County, Missouri",800,165
1500000US290239504003,290239504003,"Block Group 3, Census Tract 9504, Butler County, Missouri",614,92
1500000US290239504004,290239504004,"Block Group 4, Census Tract 9504, Butler County, Missouri",684,285
1500000US290239505001,290239505001,"Block Group 1, Census Tract 9505, Butler County, Missouri",606,242
1500000US290239505002,290239505002,"Block Group 2, Census Tract 9505, Butler County, Missouri",334,248
1500000US290239505003,290239505003,"Block Group 3, Census Tract 9505, Butler County, Missouri",636,379
1500000US290239506001,290239506001,"Block Group 1, Census Tract 9506, Butler County, Missouri",503,77
1500000US290239506002,290239506002,"Block Group 2, Census Tract 9506, Butler County, Missouri",935,35
1500000US290239506003,290239506003,"Block Group 3, Census Tract 9506, Butler County, Missouri",827,232
1500000US290239506004,290239506004,"Block Group 4, Census Tract 9506, Butler County, Missouri",569,97
1500000US290239507001,290239507001,"Block Group 1, Census Tract 9507, Butler County, Missouri",689,141
1500000US290239507002,290239507002,"Block Group 2, Census Tract 9507, Butler County, Missouri",514,223
1500000US290239507003,290239507003,"Block Group 3, Census Tract 9507, Butler County, Missouri",636,45
1500000US290239508001,290239508001,"Block Group 1, Census Tract 9508, Butler County, Missouri",651,125
1500000US290239508002,290239508002,"Block Group 2, Census Tract 9508, Butler County, Missouri",644,45
1500000US290239509001,290239509001,"Block Group 1, Census Tract 9509, Butler County, Missouri",670,335
1500000US290239509002,290239509002,"Block Group 2, Census Tract 9509, Butler County, Missouri",518,95
1500000US290239509003,290239509003,"Block Group 3, Census Tract 9509, Butler County, Missouri",-,**
1500000US290239509004,290239509004,"Block Group 4, Census Tract 9509, Butler County, Missouri",528,78
1500000US290259501001,290259501001,"Block Group 1, Census Tract 9501, Caldwell County, Missouri",718,19
1500000US290259501002,290259501002,"Block Group 2, Census Tract 9501, Caldwell County, Missouri",430,10
1500000US290259501003,290259501003,"Block Group 3, Census Tract 9501, Caldwell County, Missouri",452,35
1500000US290259501004,290259501004,"Block Group 4, Census Tract 9501, Caldwell County, Missouri",709,315
1500000US290259502001,290259502001,"Block Group 1, Census Tract 9502, Caldwell County, Missouri",-,**
1500000US290259502002,290259502002,"Block Group 2, Census Tract 9502, Caldwell County, Missouri",757,37
1500000US290259502003,290259502003,"Block Group 3, Census Tract 9502, Caldwell County, Missouri",506,160
1500000US290259502004,290259502004,"Block Group 4, Census Tract 9502, Caldwell County, Missouri",731,52
1500000US290259502005,290259502005,"Block Group 5, Census Tract 9502, Caldwell County, Missouri",550,196
1500000US290259502006,290259502006,"Block Group 6, Census Tract 9502, Caldwell County, Missouri",517,160
1500000US290270701001,290270701001,"Block Group 1, Census Tract 701, Callaway County, Missouri",-,**
1500000US290270701002,290270701002,"Block Group 2, Census Tract 701, Callaway County, Missouri",-,**
1500000US290270701003,290270701003,"Block Group 3, Census Tract 701, Callaway County, Missouri",841,95
1500000US290270701004,290270701004,"Block Group 4, Census Tract 701, Callaway County, Missouri",676,65
1500000US290270702001,290270702001,"Block Group 1, Census Tract 702, Callaway County, Missouri",779,86
1500000US290270702002,290270702002,"Block Group 2, Census Tract 702, Callaway County, Missouri",661,147
1500000US290270702003,290270702003,"Block Group 3, Census Tract 702, Callaway County, Missouri",727,98
1500000US290270702004,290270702004,"Block Group 4, Census Tract 702, Callaway County, Missouri",-,**
1500000US290270703001,290270703001,"Block Group 1, Census Tract 703, Callaway County, Missouri",-,**
1500000US290270703002,290270703002,"Block Group 2, Census Tract 703, Callaway County, Missouri",593,213
1500000US290270703003,290270703003,"Block Group 3, Census Tract 703, Callaway County, Missouri",589,277
1500000US290270703004,290270703004,"Block Group 4, Census Tract 703, Callaway County, Missouri",598,132
1500000US290270703005,290270703005,"Block Group 5, Census Tract 703, Callaway County, Missouri",546,360
1500000US290270703006,290270703006,"Block Group 6, Census Tract 703, Callaway County, Missouri",-,**
1500000US290270704001,290270704001,"Block Group 1, Census Tract 704, Callaway County, Missouri",505,275
1500000US290270704002,290270704002,"Block Group 2, Census Tract 704, Callaway County, Missouri",624,349
1500000US290270704003,290270704003,"Block Group 3, Census Tract 704, Callaway County, Missouri",-,**
1500000US290270704004,290270704004,"Block Group 4, Census Tract 704, Callaway County, Missouri",538,190
1500000US290270704005,290270704005,"Block Group 5, Census Tract 704, Callaway County, Missouri",734,60
1500000US290270705001,290270705001,"Block Group 1, Census Tract 705, Callaway County, Missouri",-,**
1500000US290270705002,290270705002,"Block Group 2, Census Tract 705, Callaway County, Missouri",-,**
1500000US290270705003,290270705003,"Block Group 3, Census Tract 705, Callaway County, Missouri",832,45
1500000US290270705004,290270705004,"Block Group 4, Census Tract 705, Callaway County, Missouri",689,229
1500000US290270706001,290270706001,"Block Group 1, Census Tract 706, Callaway County, Missouri",698,99
1500000US290270706002,290270706002,"Block Group 2, Census Tract 706, Callaway County, Missouri",-,**
1500000US290270706003,290270706003,"Block Group 3, Census Tract 706, Callaway County, Missouri",837,218
1500000US290270706004,290270706004,"Block Group 4, Census Tract 706, Callaway County, Missouri",836,185
1500000US290270706005,290270706005,"Block Group 5, Census Tract 706, Callaway County, Missouri",631,132
1500000US290270707001,290270707001,"Block Group 1, Census Tract 707, Callaway County, Missouri",1018,458
1500000US290270707002,290270707002,"Block Group 2, Census Tract 707, Callaway County, Missouri",744,123
1500000US290270707003,290270707003,"Block Group 3, Census Tract 707, Callaway County, Missouri",-,**
1500000US290270708001,290270708001,"Block Group 1, Census Tract 708, Callaway County, Missouri",941,54
1500000US290270708002,290270708002,"Block Group 2, Census Tract 708, Callaway County, Missouri",1080,454
1500000US290270708003,290270708003,"Block Group 3, Census Tract 708, Callaway County, Missouri",815,189
1500000US290299501001,290299501001,"Block Group 1, Census Tract 9501, Camden County, Missouri",839,351
1500000US290299501002,290299501002,"Block Group 2, Census Tract 9501, Camden County, Missouri",1178,327
1500000US290299502001,290299502001,"Block Group 1, Census Tract 9502, Camden County, Missouri",594,65
1500000US290299502002,290299502002,"Block Group 2, Census Tract 9502, Camden County, Missouri",650,212
1500000US290299502003,290299502003,"Block Group 3, Census Tract 9502, Camden County, Missouri",-,**
1500000US290299502004,290299502004,"Block Group 4, Census Tract 9502, Camden County, Missouri",737,156
1500000US290299502005,290299502005,"Block Group 5, Census Tract 9502, Camden County, Missouri",902,103
1500000US290299503001,290299503001,"Block Group 1, Census Tract 9503, Camden County, Missouri",1074,107
1500000US290299503002,290299503002,"Block Group 2, Census Tract 9503, Camden County, Missouri",-,**
1500000US290299504001,290299504001,"Block Group 1, Census Tract 9504, Camden County, Missouri",667,218
1500000US290299504002,290299504002,"Block Group 2, Census Tract 9504, Camden County, Missouri",786,185
1500000US290299505001,290299505001,"Block Group 1, Census Tract 9505, Camden County, Missouri",666,237
1500000US290299505002,290299505002,"Block Group 2, Census Tract 9505, Camden County, Missouri",538,130
1500000US290299505003,290299505003,"Block Group 3, Census Tract 9505, Camden County, Missouri",882,87
1500000US290299506001,290299506001,"Block Group 1, Census Tract 9506, Camden County, Missouri",950,535
1500000US290299506002,290299506002,"Block Group 2, Census Tract 9506, Camden County, Missouri",-,**
1500000US290299507001,290299507001,"Block Group 1, Census Tract 9507, Camden County, Missouri",717,442
1500000US290299507002,290299507002,"Block Group 2, Census Tract 9507, Camden County, Missouri",730,105
1500000US290299507003,290299507003,"Block Group 3, Census Tract 9507, Camden County, Missouri",-,**
1500000US290299508001,290299508001,"Block Group 1, Census Tract 9508, Camden County, Missouri",538,215
1500000US290299508002,290299508002,"Block Group 2, Census Tract 9508, Camden County, Missouri",456,125
1500000US290299508003,290299508003,"Block Group 3, Census Tract 9508, Camden County, Missouri",786,266
1500000US290299508004,290299508004,"Block Group 4, Census Tract 9508, Camden County, Missouri",-,**
1500000US290299508005,290299508005,"Block Group 5, Census Tract 9508, Camden County, Missouri",806,73
1500000US290299509001,290299509001,"Block Group 1, Census Tract 9509, Camden County, Missouri",699,43
1500000US290299509002,290299509002,"Block Group 2, Census Tract 9509, Camden County, Missouri",711,160
1500000US290299511001,290299511001,"Block Group 1, Census Tract 9511, Camden County, Missouri",1205,503
1500000US290299511002,290299511002,"Block Group 2, Census Tract 9511, Camden County, Missouri",586,321
1500000US290299512001,290299512001,"Block Group 1, Census Tract 9512, Camden County, Missouri",428,199
1500000US290299512002,290299512002,"Block Group 2, Census Tract 9512, Camden County, Missouri",856,92
1500000US290318801001,290318801001,"Block Group 1, Census Tract 8801, Cape Girardeau County, Missouri",852,82
1500000US290318801002,290318801002,"Block Group 2, Census Tract 8801, Cape Girardeau County, Missouri",770,213
1500000US290318801003,290318801003,"Block Group 3, Census Tract 8801, Cape Girardeau County, Missouri",706,129
1500000US290318801004,290318801004,"Block Group 4, Census Tract 8801, Cape Girardeau County, Missouri",-,**
1500000US290318801005,290318801005,"Block Group 5, Census Tract 8801, Cape Girardeau County, Missouri",-,**
1500000US290318802001,290318802001,"Block Group 1, Census Tract 8802, Cape Girardeau County, Missouri",824,252
1500000US290318802002,290318802002,"Block Group 2, Census Tract 8802, Cape Girardeau County, Missouri",808,90
1500000US290318802003,290318802003,"Block Group 3, Census Tract 8802, Cape Girardeau County, Missouri",-,**
1500000US290318803001,290318803001,"Block Group 1, Census Tract 8803, Cape Girardeau County, Missouri",808,95
1500000US290318803002,290318803002,"Block Group 2, Census Tract 8803, Cape Girardeau County, Missouri",934,33
1500000US290318803003,290318803003,"Block Group 3, Census Tract 8803, Cape Girardeau County, Missouri",536,111
1500000US290318803004,290318803004,"Block Group 4, Census Tract 8803, Cape Girardeau County, Missouri",715,112
1500000US290318804001,290318804001,"Block Group 1, Census Tract 8804, Cape Girardeau County, Missouri",835,58
1500000US290318804002,290318804002,"Block Group 2, Census Tract 8804, Cape Girardeau County, Missouri",844,370
